LAMMPS (2 Aug 2023 - Development - patch_2Aug2023-219-g06e2d5d306)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (10.956 10.956 10.629)
  2 by 3 by 1 MPI processor grid
  reading atoms ...
  108 atoms
  read_data CPU = 0.007 seconds
ACE version: 2022.6.27
Recursive evaluator is used
Loading Siviraman_GAP_HfO2_N3_rcut5_maxdeg10_regQR.yace
Total number of basis functions
	O: 20 (r=1) 1166 (r>1)
	Hf: 20 (r=1) 1166 (r>1)
Mapping LAMMPS atom type #1(Hf) -> ACE species type #1
Mapping LAMMPS atom type #2(O) -> ACE species type #0
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 3.5, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair pace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.12 | 3.121 | 3.121 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press     
   2642000   1940.3884     -1065.201       26.837192     -1038.3638      17957.203    
   2643000   1763.3925     -1066.1424      24.389192     -1041.7532      21360.425    
   2644000   1978.8863     -1061.0328      27.36965      -1033.6631      30466.948    
   2645000   2057.0061     -1065.1739      28.450113     -1036.7238      42899.958    
   2646000   2000.9916     -1062.0346      27.675385     -1034.3592      24867.556    
   2647000   1815.0341     -1066.1432      25.103438     -1041.0398      6108.8821    
   2648000   1905.0268     -1064.4866      26.348112     -1038.1384      35971.168    
   2649000   1965.3822     -1058.7998      27.182878     -1031.6169      44364.609    
   2650000   1895.3134     -1061.5275      26.213768     -1035.3137      49363.516    
   2651000   2127.6807     -1067.4385      29.427601     -1038.0109      12216.326    
   2652000   2346.2934     -1066.2257      32.451198     -1033.7745      19008.26     
   2653000   1805.0892     -1061.3673      24.965891     -1036.4014      13339.53     
   2654000   2122.8244     -1063.6361      29.360435     -1034.2756      24564.144    
   2655000   2129.8545     -1065.9489      29.457667     -1036.4912      21833.089    
   2656000   1967.5018     -1060.6563      27.212194     -1033.4441      43743.055    
   2657000   2031.2303     -1059.824       28.093612     -1031.7304      35444.016    
   2658000   2030.6297     -1066.9163      28.085305     -1038.831       7174.9715    
   2659000   2139.5444     -1064.2022      29.591687     -1034.6105      35384.099    
   2660000   1946.0425     -1064.4831      26.915393     -1037.5677      36001.337    
   2661000   1946.7789     -1062.4233      26.925579     -1035.4977      76443.146    
   2662000   1773.3616     -1065.1435      24.527072     -1040.6164      21301.233    
   2663000   2183.2101     -1065.5393      30.195619     -1035.3437      35687.414    
   2664000   2099.8457     -1062.7337      29.042621     -1033.6911      16890.739    
   2665000   1770.0638     -1061.7221      24.481461     -1037.2406      36776.61     
   2666000   2152.1871     -1064.9905      29.766546     -1035.2239      21443.876    
   2667000   2004.0499     -1061.7529      27.717684     -1034.0352      23444.105    
   2668000   1671.1364     -1064.7622      23.113213     -1041.649       34117.902    
   2669000   2165.2373     -1064.8962      29.947041     -1034.9491      2507.2458    
   2670000   2000.103      -1061.0991      27.663095     -1033.436       26222.588    
   2671000   1962.3754     -1063.3396      27.141291     -1036.1983      25912.613    
   2672000   1993.1971     -1061.0016      27.567582     -1033.4341      33186.031    
   2673000   1976.4617     -1063.7566      27.336117     -1036.4205      20176.699    
   2674000   1945.5585     -1064.3016      26.908699     -1037.3929      4789.2103    
   2675000   1940.3032     -1062.2108      26.836015     -1035.3748      42191.814    
   2676000   2200.7481     -1062.6596      30.438185     -1032.2214      56972.493    
   2677000   1920.5719     -1064.538       26.563113     -1037.9749      23621.572    
   2678000   2266.6199     -1062.8992      31.349247     -1031.55        53373.747    
   2679000   1983.9342     -1065.8602      27.439467     -1038.4207      34459.726    
   2680000   2141.3817     -1067.0062      29.617099     -1037.3891      9192.4463    
   2681000   2050.3326     -1062.5373      28.357812     -1034.1794      36996.484    
   2682000   2007.5003     -1062.0227      27.765407     -1034.2573      49894.482    
   2683000   1848.5321     -1064.1241      25.566743     -1038.5573      28287.353    
   2684000   1994.0498     -1061.748       27.579374     -1034.1686      41792.402    
   2685000   1580.9053     -1064.0264      21.865242     -1042.1611      21852.899    
   2686000   2092.4091     -1060.1771      28.939766     -1031.2374      51990.335    
   2687000   1903.701      -1064.2719      26.329775     -1037.9421      10826.516    
   2688000   1821.5193     -1061.1496      25.193133     -1035.9564      29323.765    
   2689000   1938.311      -1064.6291      26.808461     -1037.8206      4060.81      
   2690000   2268.9975     -1058.2783      31.382132     -1026.8962      52280.431    
   2691000   2019.4572     -1061.8007      27.93078      -1033.8699      29820.891    
   2692000   2192.2961     -1067.7977      30.321287     -1037.4764      20042.418    
   2693000   2100.1489     -1061.8835      29.046814     -1032.8367      5378.9624    
   2694000   1756.6255     -1066.4136      24.295598     -1042.118       12437.84     
   2695000   2131.1128     -1063.4688      29.47507      -1033.9937      29369.575    
   2696000   1948.9249     -1064.3725      26.95526      -1037.4173      10234.694    
   2697000   1909.1875     -1058.8092      26.405658     -1032.4036      35608.546    
   2698000   1804.8536     -1065.8651      24.962633     -1040.9025      14653.28     
   2699000   2244.7403     -1064.3273      31.046634     -1033.2807      20715.736    
   2700000   2011.5912     -1060.1098      27.821987     -1032.2878      41243.024    
   2701000   1983.2077     -1066.2739      27.429419     -1038.8445      29979.496    
   2702000   2052.8346     -1062.0255      28.392417     -1033.6331      50510.937    
   2703000   1960.4042     -1063.9422      27.114028     -1036.8282      28330.709    
   2704000   2247.6057     -1063.3649      31.086264     -1032.2786      24541.049    
   2705000   1621.6011     -1065.8208      22.428098     -1043.3927      21708.519    
   2706000   1958.3018     -1065.7645      27.08495      -1038.6795      21110.533    
   2707000   2015.6086     -1066.0496      27.877551     -1038.1721      30280.63     
   2708000   2096.4944     -1062.2007      28.996269     -1033.2044      48783.386    
   2709000   2187.3649     -1063.3987      30.253083     -1033.1456      41914.236    
   2710000   2184.702      -1065.343       30.216254     -1035.1268      4230.6477    
   2711000   2104.3774     -1062.331       29.105298     -1033.2257      47749.114    
   2712000   1857.2105     -1063.0024      25.686773     -1037.3156      31882.985    
   2713000   2034.3764     -1060.4875      28.137125     -1032.3504      27390.296    
   2714000   1996.7196     -1064.6671      27.6163       -1037.0508      21698.152    
   2715000   2090.0521     -1059.6388      28.907166     -1030.7317      24261.556    
   2716000   1898.6605     -1066.7511      26.260061     -1040.4911      28646.662    
   2717000   2056.3783     -1061.1186      28.44143      -1032.6772      45016.013    
   2718000   1780.5195     -1062.4806      24.626072     -1037.8546      5925.3897    
   2719000   2258.8539     -1063.0533      31.241837     -1031.8115      31456.81     
   2720000   2068.9532     -1062.4532      28.615352     -1033.8379      9587.079     
   2721000   2016.9635     -1064.1241      27.896291     -1036.2278      8382.6968    
   2722000   2126.3101     -1063.2192      29.408646     -1033.8106      36307.429    
   2723000   1715.5006     -1064.3675      23.726807     -1040.6407      18973.513    
   2724000   2122.2383     -1061.6168      29.352329     -1032.2645      35261.668    
   2725000   1915.8538     -1064.4235      26.497859     -1037.9256      27626.03     
   2726000   1970.7438     -1063.4599      27.257033     -1036.2029      45115.573    
   2727000   2068.6983     -1062.0235      28.611826     -1033.4117      12034.733    
   2728000   1878.6689     -1064.1501      25.98356      -1038.1666      8366.858     
   2729000   2078.7803     -1061.4539      28.751269     -1032.7026      31070.683    
   2730000   2259.8284     -1063.767       31.255315     -1032.5117      16075.097    
   2731000   1923.3542     -1062.9902      26.601595     -1036.3886      52835.859    
   2732000   2433.4623     -1062.8443      33.656817     -1029.1874      43048.92     
   2733000   1977.3407     -1063.2102      27.348273     -1035.8619      7416.6535    
   2734000   1932.3251     -1059.6973      26.72567      -1032.9716      28417.807    
   2735000   1892.7724     -1060.5264      26.178624     -1034.3478      42675.163    
   2736000   1982.4772     -1064.195       27.419316     -1036.7757      22916.698    
   2737000   2350.2714     -1062.8954      32.506217     -1030.3892      31844.003    
   2738000   2093.8683     -1062.7263      28.959948     -1033.7663      53854.48     
   2739000   1933.6899     -1065.1466      26.744547     -1038.4021      14427.81     
   2740000   2501.2234     -1064.376       34.594009     -1029.782       36032.42     
   2741000   1822.6535     -1062.7394      25.208821     -1037.5306      40157.123    
   2742000   2284.189      -1062.2705      31.592243     -1030.6783      28393.984    
   2743000   2217.3647     -1063.4078      30.668007     -1032.7398      20442.759    
   2744000   1885.8744     -1068.4377      26.083218     -1042.3545      7045.8282    
   2745000   1928.8553     -1064.6698      26.67768      -1037.9921      35753.499    
   2746000   2159.6688     -1061.5603      29.870024     -1031.6903      33400.02     
   2747000   1724.4523     -1063.9484      23.850617     -1040.0978      29633.848    
   2748000   1930.4816     -1060.1974      26.700174     -1033.4973      41371.211    
   2749000   1911.1276     -1066.1497      26.432492     -1039.7172      22154.195    
   2750000   1892.6495     -1063.3049      26.176923     -1037.128       30243.713    
   2751000   1938.7215     -1058.5442      26.814139     -1031.73        31829.223    
   2752000   1946.7757     -1062.5294      26.925535     -1035.6038      61761.891    
   2753000   1928.385      -1065.7251      26.671176     -1039.054       17689.007    
   2754000   2033.3868     -1060.3614      28.123439     -1032.238       35752.298    
   2755000   1893.2175     -1061.1847      26.184779     -1034.9999      26765.735    
   2756000   1953.7202     -1060.2266      27.021583     -1033.205       19066.002    
   2757000   2392.7931     -1065.0803      33.094328     -1031.986       21679.436    
   2758000   1877.7511     -1061.183       25.970866     -1035.2121      43936.186    
   2759000   2057.7416     -1063.6132      28.460286     -1035.1529      20095.542    
   2760000   1923.6051     -1060.9382      26.605066     -1034.3332      20683.371    
   2761000   2077.4761     -1062.8577      28.733231     -1034.1245      14960.34     
   2762000   1947.0779     -1063.5854      26.929715     -1036.6557      52316.352    
   2763000   1970.5289     -1060.6923      27.254062     -1033.4383      49672.056    
   2764000   2098.7687     -1067.811       29.027725     -1038.7833      7196.6007    
   2765000   2213.7215     -1064.609       30.617618     -1033.9914      14923.479    
   2766000   1800.3749     -1063.7205      24.900689     -1038.8198      11137.061    
   2767000   1817.5738     -1062.406       25.138564     -1037.2674      14843.326    
   2768000   2273.0997     -1063.6087      31.438867     -1032.1698      39729.623    
   2769000   1851.0811     -1065.4006      25.601998     -1039.7986      17052.781    
   2770000   2132.6172     -1065.9351      29.495877     -1036.4392      44521.916    
   2771000   1886.6102     -1064.5336      26.093395     -1038.4402      9661.6983    
   2772000   2153.8155     -1062.9141      29.789068     -1033.125       24804.468    
   2773000   1983.932      -1065.5462      27.439437     -1038.1068      48981.803    
   2774000   1957.3529     -1061.7628      27.071826     -1034.6909      13961.388    
   2775000   1917.4962     -1064.3187      26.520574     -1037.7982      40576.372    
   2776000   1968.1152     -1062.4494      27.220678     -1035.2287      34583.408    
   2777000   1894.4489     -1064.8627      26.201811     -1038.6609      35146.462    
   2778000   2236.7105     -1064.4962      30.935574     -1033.5606      23952.413    
   2779000   2009.6104     -1064.0638      27.794591     -1036.2692      10831.03     
   2780000   2126.3199     -1065.403       29.408781     -1035.9942      29782.013    
   2781000   1887.6737     -1065.7492      26.108104     -1039.6411      8221.7715    
   2782000   2004.5067     -1064.6251      27.724002     -1036.9011      38112.874    
   2783000   2038.5676     -1063.7543      28.195094     -1035.5592      44905.758    
   2784000   2040.7582     -1068.5391      28.22539      -1040.3137      5605.057     
   2785000   1879.6446     -1059.0652      25.997056     -1033.0681      42223.652    
   2786000   2182.6551     -1063.4253      30.187944     -1033.2374      12705.545    
   2787000   2222.8288     -1064.0411      30.74358      -1033.2975      38830.596    
   2788000   2136.8333     -1071.736       29.55419      -1042.1819      3486.0505    
