step pe pxx pyy pzz pxy pxz pyz
1968 -948.59555100717352616 -102289.45913162227953 9698.3650629821713665 -69419.729178541398142 7591.7785177545620172 3722.2961646280732566 -9925.5002490366441634
1969 -952.52916307339228297 -68222.870078493273468 19751.29300345489537 -64229.361406943702605 4528.4773827804492612 -10932.162608643036947 602.5394612577576936
1970 -951.31196346177830492 -79756.118964162218617 -388.70836656381442253 -70287.726441542690736 3617.2606546617466847 728.61418489280072208 11285.001720195923554
1971 -951.76608573674229774 -80303.706847532492247 -21967.32186205767357 -99221.867891038331436 -9145.5672203137110046 13505.091057481460666 14531.067958015872136
1972 -954.74641495389198553 -62015.57220360726933 5053.8937669412707692 -97143.347762803256046 10218.337886864605025 -2882.9994951412577393 -10694.302152422744257
1973 -956.72736306917715865 -57666.255197440470511 9445.0309273636994476 -85861.468188074693899 12716.629857089736106 -3083.5741482523394552 1609.3064074732014888
1974 -954.37539207927886764 -84655.906779160606675 -11112.444013357655422 -93580.144421051751124 -5234.3324472394087934 -1669.1771054712253317 -9506.5907415450310509
1975 -943.68274120878754729 -77622.018709163865424 -14164.759919668606017 -99356.289109857883886 254.76707419371851415 26950.62015044248983 -6258.1876388558002873
1976 -950.98039310585625117 -44840.0236913345434 -944.81596561570256654 -98591.084664506575791 -3509.2634963489294933 2178.201431829426383 -638.15065620314430817
1977 -956.1484307643562488 -53107.618992053510738 14479.460231125518476 -69159.763164895528462 -3915.777449579115455 738.28626941238405834 -5279.8316065804992832
1978 -952.09488203757564406 -85641.269267519019195 -73.323015770663175772 -86184.868842144918744 6121.8048375503740317 -10039.168587697637122 1486.4199240492218905
1979 -946.58610892113154023 -100332.24229700480646 2635.6924959402895183 -82478.452805095977965 -6084.61550069301029 1088.7846623788811939 14944.53435836628887
1980 -948.92309078065920858 -52941.330974887125194 7786.6536718955530887 -90768.241841737384675 2112.8684428603810375 -6293.5683099723673877 -5593.0305295665821177
1981 -953.37925604719009698 -56614.558807870933379 13481.858096715615829 -75200.531185119296424 3028.2523575695445288 -13523.706314736975401 2338.6221545006001179
1982 -957.50240078738238481 -48696.055166973528685 5028.7149245879645605 -62348.938968170557928 -5711.3858789733976664 -1119.5822241313373979 10487.036909490901962
1983 -944.88704595557430821 -99984.342189478105865 -20786.914307727471169 -117056.75890950864414 -8594.7441877966175525 6212.6411633674533732 9203.8290844364310033
1984 -945.06768764875801025 -113065.74397093580046 -17410.329798243976256 -91026.508404865729972 7528.2174699327024427 -4849.4617104498238405 19518.280853827087412
1985 -948.66763953245822449 -77752.898936669400427 22415.640498498876696 -83553.446568462037249 -11901.755187918817683 2998.3894940067702919 1667.0842185356577829
1986 -951.15633886142370557 -73970.875916591758141 33758.121522629451647 -80484.864541390488739 4799.5743003171128294 -946.87773416700485996 -16963.701215938035602
1987 -952.85167013401519398 -61198.132126458142011 7386.7344607668383105 -86412.013939766926342 5334.8043412543929662 -2850.7015447270287041 -6807.31887081072
1988 -954.86652986989531655 -35593.979652370588155 4288.9322812960062947 -68527.937626170896692 16797.124490171790967 2765.4533079044231272 3836.9776862865851399
1989 -944.81259834066452186 -60697.769871043703461 -3044.4688756300738532 -73555.588250963905011 7805.7473246853551245 -15776.612351113446493 8022.727345384646469
1990 -953.07185576996710097 -73807.067641844332684 16591.763457279728755 -75186.443199204964912 -24493.16672866612862 -7050.5291447213476204 8727.4788119098011521
1991 -951.63444914814283493 -107576.76669827052683 10348.888699108847504 -84765.11964737722883 1065.748207701300089 -4492.3274635991183459 12675.911306691965365
1992 -952.47025249075386455 -83957.65751558203192 1378.0168108703915095 -71888.17620590806473 7327.007599547632708 -3673.4815993250740576 781.43451161060886534
1993 -950.35166769004422349 -85280.920443659138982 -10571.105840021196855 -100169.47688424147782 13647.090571778899175 -4068.7855131176829673 10278.175253599503776
1994 -952.30581391700650329 -78256.289772297299351 8418.3586748481702671 -54359.422153185863863 -4318.8800136835170633 2114.2202836753945121 7575.6261619070228335
1995 -951.34625706073825313 -69677.601185864405124 -20983.009752750003827 -117919.34859592610155 6290.044321785966531 -9781.5522049609189708 3214.3151003679627138
1996 -946.76518877996568335 -78735.326527006647666 -2785.7490842593178968 -68481.600760451721726 -707.10145969839265945 4983.072479651798858 8154.3729391443584973
1997 -937.61257854102746023 -94211.866294885156094 -12845.06472649214993 -99173.905622674472397 17047.673053345726657 3861.8807632021580503 10468.134695752785774
1998 -952.62884048769058154 -84171.655959137395257 3327.6105960146269354 -72248.305187677950016 2441.8337155807416821 -8429.6276015218627435 -9888.1099514884899691
1999 -946.09388922593768712 -80646.371695154826739 -22977.226460943173151 -86872.130797876801807 -8884.102526317248703 -3246.6360057490419422 4316.7279730264708633
2000 -955.93610481718724259 -77561.553804459035746 26214.732636649488995 -73988.137766550280503 6672.8939835720329938 6668.8287754643442895 5772.8375409212449085
2001 -954.17508648651698877 -69140.400493788547465 21841.233609739883832 -69755.962240481268964 8675.6117152122878906 -3877.519223312595841 -15876.061789232173396
2002 -955.97249444001067786 -60870.135619575470628 8531.4515011959520052 -90408.441475369065301 7360.7395830691402807 15318.110468981027225 6613.4410482520597725
2003 -950.36198910875054935 -61911.44297630697838 26940.134922489611199 -76232.184990734487656 865.44552115494843747 -1381.727519653457648 3592.2711674654033231
2004 -954.36188381727697561 -67515.042220846604323 9384.9441369447613397 -73883.86431086815719 4082.7381756549639249 -8583.7945696001934266 9165.9716116256549867
2005 -945.69170770519644975 -86769.943675667818752 -4883.7123956272116629 -88140.615023972000927 -8422.3118191224584734 -975.77146739313548096 1132.4454154252503031
2006 -955.45645212667488977 -77898.402694575313944 13707.487456759512497 -89511.417740415112348 -8041.5969424375098242 -7060.9368140630904236 -451.27702501811415914
2007 -942.78785647581889862 -108892.38520252611488 -8684.9229686633570964 -103534.9728750520735 12601.176847091715899 -14400.452745950973622 9682.342854315029399
2008 -938.45359372453526703 -107807.19678559579188 -19843.471704735358799 -101965.77811336755985 -377.28242592605084837 -10795.659651560426937 -2568.9355240305731058
2009 -942.56478951936458088 -100303.29465218070254 -13315.324163199755276 -91874.26397797226673 6701.6289693428234386 3441.5547713617470436 5061.9955537290825305
2010 -943.59397805037463058 -94605.219827248947695 -9183.5793622566034173 -75326.953037597646471 -3516.7353335410716682 4258.1492372624079508 1940.3602556252126305
2011 -951.75700012994923327 -78389.013711626364966 -379.95379002381099554 -88316.139573430060409 8538.7505911728876526 8140.5054527763204533 -10169.399885308306693
2012 -943.73162910378016477 -80985.920941863150802 -31711.535189665104554 -100887.19157393812202 -5963.4254465619460461 -10809.553992355342416 2692.12595272388171
2013 -955.66430420684719138 -65192.260106826201081 -4890.4437462749683618 -89593.744512562843738 -4315.2380332252059816 2882.934852434019831 -5076.8008175844188372
2014 -947.42894088271827968 -86556.148084640473826 1218.0918494324698713 -80322.496238375228131 -3889.7637840840357057 -2872.936478459690079 -4065.5536702357048853
2015 -949.58160660367184391 -79056.202807040579501 -7269.42441743154086 -102379.131343607296 -2744.1309727397274401 10232.97010776929892 -3323.1311708021444247
2016 -944.18571415978203731 -99958.892026311470545 2453.5217793884871753 -82739.167488438193686 -3459.8237643869656495 -3090.8735985698194781 -8548.8302669605473056
2017 -955.08908008811329182 -41682.17287094094354 11113.162801074629897 -76791.265785017807502 10144.402204526171772 -6720.5623136734611762 -3534.4527533772729839
2018 -953.69096879795688437 -65586.957794333109632 20383.351804406647716 -80540.534909688169137 -12061.508206359514588 -592.96088885590381778 1635.6069057094132404
2019 -952.50319270134559702 -77824.384402753901668 -3385.85196255593155 -88558.060949856313528 14439.493163313874902 -1919.6434901589284436 3793.2014231274374652
2020 -950.93703886211199006 -85165.697167623002315 23771.917224470329529 -73575.508327354240464 -15239.271149496060389 -16782.391089144228317 2316.3973932320277527
2021 -949.25575490413928037 -72859.180669498775387 -2927.0532264387043142 -65933.426747824021732 18634.379634364449885 1625.7845819289682368 3502.6248219480353328
2022 -947.07084951425076724 -83975.295463786445907 -10034.925756387163347 -96362.891308963429765 1447.8657151617032923 -9750.7388024611191213 1092.8874122093643564
2023 -950.96378365332873273 -61459.863999169356248 -698.761488312375036 -73660.060652115367702 -2656.7913108854477287 8285.6407946059480309 -52.821720561908918512
2024 -950.6530298651027806 -64727.952686513359367 -4448.8875923498917473 -84453.669449233042542 -314.36710240942204564 -15978.167548426466965 -4783.7776575074758512
2025 -948.42706931809334492 -80075.506803367767134 -7792.1705606337136487 -83001.975815527621307 -12244.427875235725878 12037.828613751302328 -1776.572212687550973
2026 -943.71045865148471421 -81765.170722809940344 -9995.8285821039407892 -72402.527523706870852 -11224.998731834259161 8811.5565621927398752 -357.97770480008443883
2027 -950.62340565247188806 -78074.096213262469973 500.45222280196861675 -101684.02336442863452 -8205.4411628131420002 -4292.4403462457730711 -4680.1499940918592984
2028 -940.42892142294101632 -111116.51671868415724 -32376.704258736779593 -127707.98006086754322 19377.696587090395042 -20447.28507487313982 -6553.0240989487219849
2029 -951.02153025660595631 -86669.510785473743454 8011.6809077058351249 -93658.65272656326124 6758.8276314536333302 6188.8467125470706378 3081.3439117090269974
2030 -955.06561146277988428 -73491.057638727404992 -2848.2576482710110213 -76052.541670812250231 10916.473164879951582 -10498.524714038259845 1323.6802156095868668
2031 -952.31769253738070802 -89329.145358593406854 -1930.1449621700769512 -98885.091491724990192 8341.4655346141134942 -420.0885136618402953 8111.958185315492301
2032 -945.17172208120416599 -109518.74230889161117 -8743.940230652475293 -93222.834283697404317 12826.605874714683523 710.63044931443187124 10424.903401467785443
2033 -938.88186846807309394 -88420.011403049720684 -7205.0326044735102187 -69156.124141885025892 -23441.60388951436471 5133.0298886791006225 -6399.7090166189855154
2034 -955.38899449015946175 -69749.995148679576232 -932.9777361550071646 -90453.355772219714709 -1230.6526245277050293 -4606.6036504445064566 3887.4486997680414788
2035 -950.92305142672569218 -66242.552434207100305 20471.19205059534579 -73780.060788351547671 -13056.947107639907699 2639.1425209885951517 -6265.3501907021282022
2036 -943.17851288260487763 -78684.606975732676801 -18086.060450122779002 -85598.245094379861257 12733.016010879997339 -8314.3767578527113074 398.89529814494932225
2037 -941.27855383664063993 -108667.94996826202259 -21647.161412440920685 -103696.01020291280292 -10602.056386791928162 -965.41401773328607305 2315.2940774249877904
2038 -941.93285894636744615 -88168.41034701866738 -2893.7523081970334715 -109146.87290374515578 22921.493299160574679 2888.1220136260967593 9129.4358374004841608
2039 -940.29096313525462847 -87477.691266605907003 -29064.892569539759279 -125408.19185778038809 11902.916692699605846 10520.281256419344572 9941.5129549620451144
2040 -944.39499162461675041 -95560.45839181735937 -16268.787340771452364 -99632.652971292627626 9193.6776474438593141 -7698.3043259458472676 -7660.8275300047180281
2041 -951.34526081309854817 -53611.667240672228218 -5144.8389199337443642 -75890.557725508639123 -11500.615562051500092 13360.001014165858578 -494.45059533886006875
2042 -946.92700298642137113 -85972.620946476628887 8202.4593227175246284 -75272.31954582509934 -2083.104589314302757 -10577.67203210491607 -8407.0103795142786112
2043 -951.68188189280601819 -85937.958712933614152 -6424.4371032616973025 -89366.014598860609112 -3045.0466140067560445 5262.5996086317682057 -1198.8794374082638114
2044 -942.9747267592172193 -86363.858406872517662 -1898.3924769888701576 -108577.33536150814325 -3921.8942447727913532 -7110.8164815549007471 -13093.399067995636869
2045 -954.31182346101763869 -60648.79182941410545 17025.34973126236946 -82646.189420618480654 -2745.460470873592385 1006.4520981575795986 218.54105068599420747
2046 -947.53100202585949319 -77894.92333646886982 14886.904887349890487 -76665.192184376661316 12933.022548387971256 14207.341347705385488 -10885.652083174594736
2047 -950.08897690291144045 -51292.164836574535002 823.05527194490423426 -91227.849975442193681 9334.1355821780161932 -7380.6667074685719854 1070.0263184993084451
2048 -948.8450102108865849 -89301.356931736765546 -15876.249962163057717 -104772.57347524241777 -8608.3869698017733754 -1560.853088867778979 -13330.517247297180802
2049 -950.53589637564141412 -75585.362395322241355 13110.986427025180092 -89785.716519819266978 -5650.1082900047158546 7652.5296559648959374 -2579.0871760227291816
2050 -952.77111985472265587 -54173.292300178196456 22170.003079900168814 -62148.678900485203485 4480.0536557541863658 -3444.9315814985075122 -2689.5485658184034037
2051 -948.26708359947451754 -83826.554246549450909 -5075.9918785249965367 -85095.773483841607231 -8364.3072117569354305 -3254.2721355080425383 11866.379247682938512
